Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,97.23999786376953,97.97000122070312,96.19999694824219,97.23999786376953,76.97794342041016,535200
2010-01-05,96.95999908447266,97.48999786376953,96.13999938964844,97.27999877929688,77.00959014892578,594500
2010-01-06,97.2699966430664,98.25,97.2699966430664,97.6500015258789,77.30250549316406,486800
2010-01-07,97.2699966430664,98.69999694824219,96.70999908447266,98.56999969482422,78.03079986572266,650100
2010-01-08,98.0,99.8499984741211,97.7699966430664,99.7300033569336,78.9490966796875,705600
2010-01-11,99.45999908447266,100.37999725341797,99.22000122070312,100.1500015258789,79.28157806396484,561000
2010-01-12,99.45999908447266,100.22000122070312,99.25,100.11000061035156,79.24993133544922,559900
2010-01-13,100.16000366210938,100.5999984741211,99.5999984741211,100.55000305175781,79.59821319580078,330000
2010-01-14,100.56999969482422,100.68000030517578,99.75,100.38999938964844,79.47157287597656,413800
2010-01-15,100.0199966430664,100.47000122070312,99.12999725341797,100.04000091552734,79.19449615478516,771500
2010-01-19,100.08000183105469,102.0,99.56999969482422,101.33999633789062,80.22357940673828,768000
2010-01-20,101.02999877929688,101.08999633789062,99.77999877929688,100.87000274658203,79.85155487060547,618600
2010-01-21,101.0,101.23999786376953,99.04000091552734,99.56999969482422,78.82244110107422,827500
2010-01-22,98.94999694824219,99.61000061035156,98.62999725341797,98.88999938964844,78.28413391113281,1060300
2010-01-25,99.44999694824219,101.37999725341797,99.12000274658203,100.94000244140625,79.9069595336914,1901600
2010-01-26,100.16000366210938,101.48999786376953,98.1500015258789,99.41999816894531,78.7037124633789,2164200
2010-01-27,99.55000305175781,100.33999633789062,99.0,100.12000274658203,79.2578353881836,1209600
2010-01-28,100.23999786376953,101.30999755859375,99.23999786376953,100.76000213623047,79.76446533203125,1004100
2010-01-29,100.86000061035156,102.12999725341797,99.27999877929688,99.27999877929688,78.59285736083984,892300
2010-02-01,99.66999816894531,100.36000061035156,98.26000213623047,99.94000244140625,79.11534881591797,795000
2010-02-02,100.4000015258789,102.44999694824219,99.94000244140625,102.38999938964844,81.05480194091797,895100
2010-02-03,102.0199966430664,103.0,101.97000122070312,102.26000213623047,80.9519271850586,696700
2010-02-04,101.5,101.5,99.12000274658203,99.18000030517578,78.86846923828125,931200
2010-02-05,98.9000015258789,100.11000061035156,97.87999725341797,99.33000183105469,78.98776245117188,729700
2010-02-08,98.9800033569336,100.0,97.98999786376953,98.56999969482422,78.38340759277344,681200
2010-02-09,99.36000061035156,101.08000183105469,98.7300033569336,100.26000213623047,79.72727966308594,780100
2010-02-10,100.26000213623047,100.91999816894531,99.08999633789062,99.6500015258789,79.2422103881836,484600
2010-02-11,99.80999755859375,100.87000274658203,98.7300033569336,100.80999755859375,80.16465759277344,949500
2010-02-12,99.9000015258789,101.11000061035156,99.33999633789062,100.8499984741211,80.19644927978516,662300
2010-02-16,101.0,102.04000091552734,100.69999694824219,102.04000091552734,81.14275360107422,540200
2010-02-17,102.16999816894531,102.86000061035156,101.61000061035156,102.63999938964844,81.6198959350586,640300
2010-02-18,102.69000244140625,104.31999969482422,102.31999969482422,104.2699966430664,82.91607666015625,613700
2010-02-19,103.9000015258789,104.91000366210938,103.55000305175781,104.13999938964844,82.81270599365234,816900
2010-02-22,104.68000030517578,104.80999755859375,103.5199966430664,103.63999938964844,82.41506958007812,392800
2010-02-23,103.31999969482422,104.43000030517578,102.75,102.83999633789062,81.77892303466797,685500
2010-02-24,103.4000015258789,104.0,102.91000366210938,103.51000213623047,82.31172943115234,544400
2010-02-25,102.20999908447266,102.76000213623047,100.9800033569336,102.48999786376953,81.50061798095703,1059300
2010-02-26,102.43000030517578,102.91999816894531,101.0999984741211,101.6500015258789,80.8326416015625,1140800
2010-03-01,101.80000305175781,104.4000015258789,101.80000305175781,104.20999908447266,82.86833953857422,835700
2010-03-02,104.37999725341797,104.83999633789062,103.31999969482422,103.58000183105469,82.36737823486328,612100
2010-03-03,103.94000244140625,104.7699966430664,103.75,104.54000091552734,83.1307601928711,726700
2010-03-04,104.54000091552734,105.16999816894531,103.86000061035156,104.69999694824219,83.25801086425781,495000
2010-03-05,104.9000015258789,106.97000122070312,104.79000091552734,106.88999938964844,84.99952697753906,622000
2010-03-08,107.0,107.61000061035156,106.54000091552734,106.6500015258789,84.80867767333984,563700
2010-03-09,106.27999877929688,107.7300033569336,106.27999877929688,107.55999755859375,85.53228759765625,449900
2010-03-10,107.37000274658203,108.33000183105469,107.08999633789062,108.08000183105469,85.94577026367188,610900
2010-03-11,107.55000305175781,108.80999755859375,107.13999938964844,108.66999816894531,86.41500091552734,561500
2010-03-12,108.4800033569336,108.66999816894531,106.52999877929688,107.83000183105469,85.74700164794922,896700
2010-03-15,107.5199966430664,107.98999786376953,106.41000366210938,107.12999725341797,85.19038391113281,590900
2010-03-16,107.6500015258789,107.88999938964844,107.05999755859375,107.75,85.68338012695312,437400
2010-03-17,108.26000213623047,108.86000061035156,107.97000122070312,108.3499984741211,86.1604995727539,448200
2010-03-18,108.05000305175781,109.0999984741211,107.95999908447266,108.37000274658203,86.17642211914062,490900
2010-03-19,107.55999755859375,109.06999969482422,106.94000244140625,107.55999755859375,85.53228759765625,778100
2010-03-22,107.0999984741211,108.66999816894531,107.0999984741211,108.4000015258789,86.20026397705078,466500
2010-03-23,108.37000274658203,109.41999816894531,107.9800033569336,109.33999633789062,86.94776916503906,420700
2010-03-24,109.19000244140625,109.19000244140625,108.27999877929688,108.87999725341797,86.58197784423828,538000
2010-03-25,109.37000274658203,109.9800033569336,108.69000244140625,108.75,86.47859191894531,513100
2010-03-26,108.9800033569336,109.76000213623047,108.66999816894531,109.05000305175781,86.7171401977539,303800
2010-03-29,109.16999816894531,109.7300033569336,109.08999633789062,109.47000122070312,87.05113220214844,229300
2010-03-30,109.62000274658203,109.95999908447266,108.93000030517578,109.26000213623047,86.88414001464844,583800
2010-03-31,108.97000122070312,109.3499984741211,107.95999908447266,108.12000274658203,85.97760772705078,582300
2010-04-01,108.79000091552734,109.87999725341797,108.75,109.52999877929688,87.098876953125,413200
2010-04-05,109.97000122070312,112.87000274658203,109.61000061035156,112.19000244140625,89.21408081054688,599800
2010-04-06,111.80999755859375,112.97000122070312,111.51000213623047,112.69999694824219,89.61965942382812,348700
2010-04-07,112.86000061035156,115.55999755859375,112.0999984741211,113.91999816894531,90.58980560302734,909000
2010-04-08,113.45999908447266,114.66999816894531,113.0199966430664,114.16999816894531,90.78861999511719,689700
2010-04-09,114.63999938964844,114.91000366210938,113.41999816894531,114.7699966430664,91.26571655273438,610600
2010-04-12,114.55000305175781,115.37000274658203,113.95999908447266,114.2300033569336,90.83631134033203,440800
2010-04-13,115.13999938964844,116.06999969482422,114.08000183105469,115.63999938964844,91.95755004882812,1009400
2010-04-14,110.94000244140625,113.58999633789062,110.3499984741211,111.1500015258789,88.38705444335938,2882900
2010-04-15,109.5,109.5,106.91000366210938,107.77999877929688,85.70721435546875,2309300
2010-04-16,107.83999633789062,107.95999908447266,104.1500015258789,104.93000030517578,83.44087219238281,1514200
